timestamp,cpu_usage
121,0.20956588080680288
122,0.3343167873231221
123,0.20358426772380583
124,0.31278243714518256
125,0.4028905915553788
126,0.25383548846557924
127,0.28500831766185564
128,0.32813355076453593
129,0.30757366120795937
130,0.26448353212935743
131,0.3542942951775387
132,0.30609216578441706
133,0.3906365977514193
134,0.3280663772835547
135,0.457875162906039
136,0.3467535168688377
137,0.37449239842056237
138,0.435045427812894
139,0.3356575343177998
140,0.4104337322996935
141,0.46528807658891314
142,0.31942850354357477
143,0.40790888935407654
144,0.4095599173673489
145,0.4325806491413338
146,0.32763158167014633
147,0.3185518524600796
148,0.4049222850183765
149,0.3871373686128569
150,0.37755342653300555
151,0.3744420974408476
152,0.31463863280645543
153,0.3512867421711114
154,0.3449654593395043
155,0.28492917729246126
156,0.40406409078718225
157,0.3244879644241831
158,0.2312441401170994
159,0.31374182229427255
160,0.2224755848221274
161,0.3011470884687217
162,0.31068758031052357
163,0.20316065695373653
164,0.28435813822742134
165,0.2494605121099126
166,0.26326780014629464
167,0.31112547133072266
168,0.19897389084170602
169,0.16940079050868864
170,0.15938452933076813
171,0.16080298524356373
172,0.19645490792513517
173,0.21708015563353106
174,0.2145686019194376
175,0.24379656190498541
176,0.20576564480208293
177,0.2814184588787474
178,0.20004694038954404
179,0.3546927471633321
180,0.2561846427110827
181,0.18901074562363585
182,0.18597209285631597
183,0.27189276179948607
184,0.24537029852651776
185,0.3014519628576433
186,0.29896451505501515
187,0.2814586517857365
188,0.252706750008743
189,0.2292999075463879
190,0.2926619733629442
191,0.3676033605144696
192,0.34503618008849973
193,0.2812495971016899
194,0.3609656228083287
195,0.37981985595840195
196,0.3240034901967569
197,0.38284359683249125
198,0.3842778096730105
199,0.32961589517263556
200,0.9091838930901769
201,0.9229516816832012
202,0.9517346139354614
203,0.9519667431853358
204,0.8310958216164124
205,0.8527917274321237
206,0.9241424328222947
207,0.9218045699958222
208,0.9186319077230265
209,1.0813523274019712
210,0.412210089388264
211,0.43455769818913925
212,0.4188162104652583
213,0.3963118221803138
214,0.3399680431197488
215,0.385112361334083
216,0.29948378843861545
217,0.31686433479577236
218,0.2947304901880886
219,0.3131959485893009
220,0.414847797404635
221,0.1957730808280046
222,0.31357936745804976
223,0.1889677455594127
224,0.23664783839838505
225,0.3057300786023174
226,0.24602143544381674
227,0.18101653053690997
228,0.19188533893257706
229,0.2551000588491921
230,0.17885962799662608
231,0.22130419269713053
232,0.20875760047573677
233,0.17083116719610209
234,0.3085056486542014
235,0.23188774831796094
236,0.09881527145345684
237,0.21027416364875573
238,0.16973083218719426
239,0.24828151856435565
240,0.1698161268777026
241,0.20839247766566207
242,0.24492379127962735
243,0.26930990120071674
244,0.17309419760940875
245,0.22413918522144013
246,0.22546307540288996
247,0.22539744676399126
248,0.3556091994035826
249,0.2971845149553082
250,0.22372062727347045
251,0.3426195594196543
252,0.41282861710317914
253,0.36827126338127325
254,0.25044035384074625
255,0.31169413175890426
256,0.40838961688687003
257,0.31834874481970815
258,0.38407447361931535
259,0.4081481694966911
260,0.32990932146905616
261,0.37935703227071815
262,0.2255247409776353
263,0.34074838239948746
264,0.38280010187961167
265,0.3355466052121492
266,0.4810850425843656
267,0.32849230538767044
268,0.37753288615630676
269,0.40461335363881984
270,0.4677012572937561
271,0.32045017413333665
272,0.4460854937728204
273,0.3832444431105172
274,0.32763620271115546
275,0.39302917687867334
276,0.37239069832031263
277,0.32431672306528503
278,0.34916470146392026
279,0.3172995821851741
280,0.3327664460933493
281,0.35045174925064154
282,0.3867273853657037
283,0.2355428950726016
284,0.39411810612317044
285,0.18002004600519528
286,0.260416749059801
287,0.28812310540017483
288,0.2638706632846942
289,0.21030129001154055
290,0.22323049906083947
291,0.20184999146218058
292,0.190629614286828
293,0.2569741267733442
294,0.22759531347723383
295,0.17125137940267193
296,0.24796942040094397
297,0.21641626771837694
298,0.24074492544725304
299,0.23163193902979914
300,0.1597470870446102
301,0.175221334776771
302,0.243595506226135
303,0.24068668901593773
304,0.21395801571385978
305,0.22655364521971055
306,0.2910471680062619
307,0.20478975494042945
308,0.2695833646139287
309,0.24055626788262743
310,0.2487121753063325
311,0.32386911408992225
312,0.3198455634198127
313,0.32910877630630825
314,0.36368135409770624
315,0.3094476376508127
316,0.35240122146280695
317,0.31251347914722916
318,0.35367834398936826
319,0.34003169491711127
320,0.35999246637380494
321,0.39295337257253415
322,0.3297059115563598
323,0.48195215274089503
324,0.33297507945579286
325,0.32767761171519644
326,0.4505205457430562
327,0.4355007179934548
328,0.42946777858902174
329,0.43104146833870033
330,0.399378847368381
331,0.3544963816937479
332,0.40152447914891215
333,0.36127478830307264
334,0.44033694695996944
335,0.37976113094181074
336,0.3405017656130186
337,0.35955287379595663
338,0.38935868733425566
339,0.33292928698606084
340,0.31179724883368076
341,0.35635674124151795
342,0.3472434654511023
343,0.300121074515847
344,0.29213494422392483
345,0.3173512446783743
346,0.22334897945343862
347,0.21542688918377206
348,0.24006662914200075
349,0.2557451564926934
350,0.2727271113302851
351,0.32214158883948485
352,0.2829646362386744
353,0.2243912899630522
354,0.2244195220403739
355,0.16897165514691892
356,0.21270860233108488
357,0.19460040087064023
358,0.2214772433884084
359,0.1612335490355512
360,0.226789440367747
361,0.2766770313948486
362,0.19481881583179228
363,0.22155574772082667
364,0.2381751771381795
365,0.18676728762023762
366,0.22212420968283467
367,0.2165305420638796
368,0.22660635357237613
369,0.18967580849116092
370,0.23687169537724717
371,0.2685089922372462
372,0.32469258853091054
373,0.309103527091526
374,0.37819196272555206
375,0.2418527418919513
376,0.33372106608100494
377,0.30925591596748936
378,0.41956185636013366
379,0.2795390562561212
380,0.28765076576189974
381,0.3090539912585935
382,0.24182569182833558
383,0.33024977672966427
384,0.32653304021680185
385,0.37931714860097476
386,0.39547566756868724
387,0.4780035945700248
388,0.43668217921344654
389,0.36439087210349874
390,0.3514588050609909
391,0.4231559884543886
392,0.3337440815397484
393,0.4915276657971069
394,0.45812700455747846
395,0.37390576296426253
396,0.30894453180814696
397,0.458586365162612
398,0.38054907210593697
399,0.4426881559653716
400,0.2947899331082165
401,0.33751204814169805
402,0.3600382216764346
403,0.3538230413806209
404,0.3201544018104951
405,0.364557614302217
406,0.27045766570575946
407,0.30690509413164246
408,0.3100841073205814
409,0.3197958654325988
410,0.3197184770239736
411,0.21812792844480475
412,0.18813281049153724
413,0.31955216800989333
414,0.2635567828239592
415,0.20131965787462533
416,0.3087165358123591
417,0.23004545822995984
418,0.27708612699050694
419,0.21617483835657805
420,0.311385241452536
421,0.2925795762874638
422,0.18978009739204424
423,0.2491995254736632
424,0.232275410853377
425,0.268822927564658
426,0.15352516968063132
427,0.23843537700472267
428,0.2603733629753463
429,0.12375920657830239
430,0.1576596001038514
431,0.12081834351483423
432,0.21603859453634727
433,0.2728193563117653
434,0.32012345564876665
435,0.257323187422606
436,0.34412550016970234
437,0.2031386664673004
438,0.19670196444527277
439,0.2890021866151247
440,0.32097346495750667
441,0.3101083888780049
442,0.21822662161682854
443,0.3267825176425096
444,0.2753427126302909
445,0.3829721591967647
446,0.3762463151092695
447,0.31877160298501916
448,0.34726432787245065
449,0.32646011012333426
450,0.38195639758975325
451,0.43766684003952017
452,0.3445444450165782
453,0.4220165706171111
454,0.3723175254985417
455,0.3602154456280598
456,0.39453849107677424
457,0.347160746835433
458,0.36928484702383296
459,0.3341490016652581
460,0.4884150914107004
461,0.38717691372583646
462,0.3448089362726338
463,0.3840783953757485
464,0.3606140028140828
465,0.3473711784646674
466,0.3807335366700299
467,0.37900629511782197
468,0.30530059372972246
469,0.2934114891870742
470,0.2986047274169402
471,0.1872926949134946
472,0.21663677328423703
473,0.3508235864035115
474,0.3549868606607568
475,0.2508176631087619
476,0.28299530270361173
477,0.2610858953861457
478,0.39136767349281454
479,0.2859278664262319
480,0.21677865429359497
481,0.16939053951321414
482,0.13166590755025515
483,0.21786145195372544
484,0.16649312778373604
485,0.13077647065980658
486,0.1681192941400221
487,0.1459240116763358
488,0.28491111995317664
489,0.24618228356735955
490,0.20422610265822191
491,0.2820993387964861
492,0.21636615748343624
493,0.17470343592023768
494,0.30001539223462875
495,0.25765700676086334
496,0.18639382080833097
497,0.2369007429224681
498,0.21133368932059168
499,0.19512002066457207
500,0.32007139200618917
501,0.3789980103507933
502,0.22352805432297224
503,0.33159953069340875
504,0.28087909430847435
505,0.2988811069773136
506,0.30321165317319687
507,0.29889774413028625
508,0.3533686751082843
509,0.31773139743027934
510,0.3805457588733294
511,0.3715853556077151
512,0.3684838468932709
513,0.3405834118355947
514,0.3617944742688497
515,0.43216847256379975
516,0.42226743841167297
517,0.3501950786679773
518,0.40490081497959235
519,0.4373664051873176
520,0.3151924951479799
521,0.42371067333197093
522,0.3603267578915491
523,0.4179693604926349
524,0.34636430126951684
525,0.28852641766518583
526,0.29084961538129317
527,0.36736553350168866
528,0.3700328884498119
529,0.3033464169012574
530,0.37152213795705213
531,0.24715118344392467
532,0.3172558481078943
533,0.250136252429506
534,0.2681156998098851
535,0.2930908123900898
536,0.23780629809586576
537,0.2518968472987344
538,0.3120254363280743
539,0.22383494681928603
540,0.28590570071809546
541,0.17963563074785469
542,0.2552493188597787
543,0.2941874929043213
544,0.09265504927893274
545,0.1713576533927098
546,0.2359084005112854
547,0.19368358060936391
548,0.2201350397393767
549,0.17010378552150654
550,0.204353972037783
551,0.19296098102308215
552,0.26084603072564727
553,0.2178646727932298
554,0.22565824020485817
555,0.1927301942678007
556,0.1943557043584645
557,0.20333204202947505
558,0.25165626975820204
559,0.21853824616027415
560,0.26233364263612946
561,0.36039348583470354
562,0.30939163137529946
563,0.2590875313244213
564,0.3452486236650336
565,0.2747313758614137
566,0.20322474273717722
567,0.2646712119826467
568,0.2313298598219123
569,0.3168392226334926
570,0.3445373944842601
571,0.4362041184220174
572,0.3769710126251427
573,0.35730626722279724
574,0.4166861781666219
575,0.27086220670044914
576,0.3985892616434704
577,0.4298739928455648
578,0.321011073779678
579,0.45478912819199147
580,0.41621208518317443
581,0.37921666236026247
582,0.4313149669247207
583,0.5119094036929885
584,0.40518403264748676
585,0.40525760159155466
586,0.3657066874223106
587,0.34112466543470354
588,0.41924035397983495
589,0.3282494629508315
590,0.3672521125748834
591,0.33177486727432354
592,0.37103455606235825
593,0.3547260318030322
594,0.3804971731685703
595,0.2934106420923518
596,0.29552004427247797
597,0.2500878714296086
598,0.26683339171082426
599,0.2980445050798373
600,0.3073683687220459
601,0.21405468583998646
602,0.2946853008279906
603,0.3105164939991261
604,0.25550811939302953
605,0.32142903144115836
606,0.1823761518094662
607,0.15309793386547185
608,0.12150570181930903
609,0.2812498118594976
610,0.2361065058168636
611,0.19851492910794502
612,0.21418476972272063
613,0.1438013669077027
614,0.32325130850264006
615,0.20930219674715045
616,0.21115908474139142
617,0.24576820445853
618,0.23822531028725386
619,0.23092156189296015
620,0.1865582075628121
621,0.2567484827659783
622,0.3350371169690718
623,0.3165578707308957
624,0.3378038848801273
625,0.24185966063698452
626,0.22754161850560214
627,0.2805635185576636
628,0.29960147705261975
629,0.3615189953919972
630,0.23211233854453972
631,0.40297202028144363
632,0.32808831932846483
633,0.32377928337247114
634,0.30320188325305086
635,0.2792104107919066
636,0.4106388996135496
637,0.3799791699110986
638,0.31788563071731907
639,0.32287699079866927
640,0.37521336885517265
641,0.4789060948966287
642,0.3849741108835207
643,0.324316469839429
644,0.3877124958302634
645,0.38589033864873923
646,0.26321461703047483
647,0.39289686528689005
648,0.38066222194931126
649,0.42269528521459626
650,0.4751306726962776
651,0.4329828805162591
652,0.35641604788628484
653,0.3070420175046233
654,0.4829209700651888
655,0.3485564907228734
656,0.33717904688347156
657,0.3257988192953164
658,0.3271619772829745
659,0.3001199506162668
660,0.2686617842535915
661,0.2600353799561594
662,0.27590021751221727
663,0.24075063053899726
664,0.22298408211486984
665,0.2550657764085461
666,0.228615436619675
667,0.30876984794370405
668,0.09389135373644142
669,0.27461982115517436
670,0.27675226172734924
671,0.10603682130873822
672,0.18873246852605957
673,0.18439586756742132
674,0.13066290132852398
675,0.16120701761699271
676,0.14462661489495743
677,0.2888240986784829
678,0.2500367367678249
679,0.26983947833437577
680,0.2462908351332326
681,0.15859733137361418
682,0.19451538774314417
683,0.2516935359624128
684,0.17332896996347746
685,0.2779509346297651
686,0.2387269051304541
687,0.2409364544909725
688,0.3045627022511435
689,0.3008746732246327
690,0.2704732103307273
691,0.3564627089528949
692,0.25443277785250973
693,0.34918766127784745
694,0.35776712492414264
695,0.322075034723963
696,0.3629240917308231
697,0.2926610596715229
698,0.40946567992442984
699,0.36143469635263076
700,0.751252917129837
701,0.8357755484410544
702,0.7532113648883105
703,0.7222253980283413
704,0.7181112047861432
705,0.8285787342665513
706,0.7356103786567529
707,0.8877296764889475
708,0.695252551401836
709,0.8825382320314512
710,0.8056563386855684
711,0.7867095990685615
712,0.7598243997345311
713,0.8016822810091955
714,0.7736822874526987
715,0.8238126532217036
716,0.7667565743820464
717,0.7603479694710076
718,0.7259120715494921
719,0.7320646422313599
720,0.34077242472080654
721,0.2300907175883758
722,0.2382508056381984
723,0.3328276673510499
724,0.29425543971880386
725,0.26670346545355594
726,0.2672555663160581
727,0.27448057316825564
728,0.22130974987462754
729,0.2010953355623756
730,0.2421150670661533
731,0.17639260607751073
732,0.23945858874253523
733,0.12846034284165847
734,0.26045426193871374
735,0.22894258830131736
736,0.21537651906504404
737,0.2499453377876634
738,0.28331133286736493
739,0.25098172710026107
740,0.10944166238659296
741,0.13971300129906483
742,0.17561967563693773
743,0.21226452996996276
744,0.24183195989308448
745,0.18549065934197245
746,0.23772659921951547
747,0.19794504619845
748,0.2131065570222909
749,0.1818803530570012
750,0.21506017415351172
751,0.20303349332962933
752,0.23151352610616494
753,0.34287550779038956
754,0.2527076868494866
755,0.4417791730308945
756,0.3447068872721513
757,0.3389634778822618
758,0.2961874930389442
759,0.38311385831803946
760,0.32782887237792935
761,0.37065801772655615
762,0.4998634797423531
763,0.37363998977654966
764,0.4417066066369892
765,0.3540423470136427
766,0.39151870310495346
767,0.4849432144705091
768,0.36722665612350647
769,0.4903843343314116
770,0.43533961263084686
771,0.3710200989871576
772,0.42896463820059155
773,0.44320015561436
774,0.42194617663871575
775,0.3077198880212101
776,0.34438811782542117
777,0.3620761203244073
778,0.3636935558382723
779,0.39073841669549647
780,0.3602828956454162
781,0.27581011116068554
782,0.3523412865457892
783,0.35428170988807506
784,0.3419256472934766
785,0.35801961829439805
786,0.3356813742041495
787,0.3070090521273202
788,0.2707659109285348
789,0.18170734188597237
790,0.2770696440858784
791,0.2572502047530414
792,0.25225274867907976
793,0.1672571155032391
794,0.17015093528508043
795,0.2707279539355171
796,0.21077771690686442
797,0.24238739125774703
798,0.20620126961211258
799,0.20369750549782215
800,0.24752532490646234
801,0.17420339497083057
802,0.20520527768027563
803,0.17867425973144554
804,0.18243329972651676
805,0.19202721232892617
806,0.22284458560867118
807,0.19293443022577383
808,0.28562422075287686
809,0.18484159556816326
810,0.22766761836448665
811,0.22309325081481213
812,0.32604604554911637
813,0.2726048805181256
814,0.32382127752306405
815,0.2076804189019205
816,0.3052206031795839
817,0.3463405333574519
818,0.3159455222808963
819,0.3749594561445657
820,0.3054584557382899
821,0.41111472325915777
822,0.46451059553995194
823,0.33984685546227944
824,0.3435573467834665
825,0.4456876097712017
826,0.4584533306882675
827,0.3589939743651052
828,0.36893922667013235
829,0.3797721925303913
830,0.3296139205583047
831,0.3529113141627526
832,0.34965672283617866
833,0.3614959269143172
834,0.3971755788485296
835,0.4086563036346875
836,0.4715376873789596
837,0.34022271298208384
838,0.4345836339932104
839,0.36904220692663
840,0.37084584652470753
841,0.39990480995331573
842,0.30221145043261494
843,0.3690687655381189
844,0.3493725486723967
845,0.35636400408117436
846,0.3365742257102256
847,0.43503417944615497
848,0.27041296265834414
849,0.2657579230823694
850,0.25123541168390306
851,0.24487917815897597
852,0.23131751570690684
853,0.3135393611883078
854,0.3164741417787541
855,0.20881706570357592
856,0.1882679870708705
857,0.24668848713261393
858,0.189506683121093
859,0.24359268343689439
860,0.21780030634215902
861,0.12849770145497613
862,0.27924727274459027
863,0.29023346421863355
864,0.16936248872611515
865,0.1811783356679255
866,0.21641171111665677
867,0.221374309171837
868,0.24106440239519994
869,0.31305099763303545
870,0.20897085496221526
871,0.1840019329688703
872,0.16180961088658274
873,0.20177951498087993
874,0.24483633907660174
875,0.34492187901562843
876,0.23846240588996814
877,0.2850376266744628
878,0.2827936423899015
879,0.3529647245970968
880,0.4298864515670472
881,0.2869557921620443
882,0.2988517793648632
883,0.3851232728118519
884,0.376272402819915
885,0.44335436708697795
886,0.38854681753669557
887,0.34912420154046536
888,0.403689616250115
889,0.4359191714011736
890,0.4270310496411135
891,0.4160342374256543
892,0.44776191561607026
893,0.45570711075310844
894,0.4681928176472964
895,0.4323728760905905
896,0.39143545002780294
897,0.40598392847488096
898,0.45684492194139714
899,0.3525795288541067
900,0.40783333180370085
901,0.36481282778560614
902,0.3801530176700588
903,0.43608787575598273
904,0.37444869047958756
905,0.3592956221695038
906,0.28049178207157804
907,0.37682361979319307
908,0.36241672265333946
909,0.4286356478339473
910,0.2952098394274656
911,0.31157620784649365
912,0.30310163417642494
913,0.35961246996984353
914,0.26627482684516096
915,0.27557983994501384
916,0.28299614204401213
917,0.25337791759471906
918,0.21373098485796418
919,0.23840131000628573
920,0.27573498053140816
921,0.16486302747595305
922,0.21781008944350833
923,0.17201602214828038
924,0.2635638563136863
925,0.1254027250483028
926,0.17235008259839346
927,0.21888708105175742
928,0.27903190338887035
929,0.19918901972266664
930,0.17741180953834534
931,0.3028723846112408
932,0.14096767644755415
933,0.10884750856219567
934,0.24701940921403778
935,0.20689604430876415
936,0.18859662944143993
937,0.283338522051384
938,0.26889352391702126
939,0.2377149496673684
940,0.21145958151968983
941,0.328898635793198
942,0.327733915848261
943,0.3002608729750639
944,0.40749517200120405
945,0.27145123301421675
946,0.2582220150956386
947,0.30910097711254925
948,0.35017858696265297
949,0.3728622255459503
950,0.3562643685807956
951,0.39287716717338855
952,0.31889353511632357
953,0.4590408191390411
954,0.38725931026628924
955,0.4508330334608288
956,0.4147569906152604
957,0.4221354716709609
958,0.4284711112406235
959,0.42205411718521035
960,0.4304949125368117
961,0.46252371804699616
962,0.40263960639094426
963,0.4240838298601975
964,0.3790813532890259
965,0.44967350958750085
966,0.3371715150502553
967,0.4536523132310069
968,0.35357603243708935
969,0.27546843699259455
970,0.3443659946482916
971,0.2944824813285907
972,0.36085641902228044
973,0.27629413437890676
974,0.27662807447401744
975,0.19448274106353314
976,0.2564773033771096
977,0.1482403943733659
978,0.1808863626599596
979,0.2891482321892792
980,0.28195182073349934
981,0.2560419085221073
982,0.17917920719372185
983,0.2186255465849675
984,0.21510331831416155
985,0.15248400149699254
986,0.2815861729741451
987,0.24723345216027154
988,0.19023175028891925
989,0.20152525029640417
990,0.21049845697874225
991,0.09888930583416938
992,0.19050332738624765
993,0.17161970019224138
994,0.15943665363743525
995,0.20016545071835673
996,0.309664683690756
997,0.25818392054954437
998,0.20468221508004258
999,0.26963672293606766
