start_time,cpu_usage,memory_usage
2288922000000,0.0,9.5367431640625e-07
560100000000,0.00530242919921875,0.00487518310546875
2052900000000,0.0129547119140625,0.009002685546875
455400000000,0.0064697265625,0.0007581710815429688
708228000000,0.001049041748046875,6.580352783203125e-05
140400000000,0.0006418228149414062,0.0033416748046875
1377000000000,0.011871337890625,0.0053253173828125
994500000000,0.025421142578125,0.0078277587890625
985800000000,0.0023651123046875,0.0018596649169921875
1706546000000,9.72747802734375e-05,0.0007123947143554688
2622000000000,0.0122222900390625,0.00124359130859375
2496000000000,0.005615234375,0.001102447509765625
315108000000,0.0,5.14984130859375e-05
2000100000000,0.027008056640625,0.01953125
1170300000000,0.0108795166015625,0.0010986328125
1475400000000,0.031982421875,0.01922607421875
1287600000000,0.01959228515625,0.008880615234375
706800000000,0.00970458984375,0.0110626220703125
2139900000000,0.001399993896484375,0.001384735107421875
423000000000,0.0012569427490234375,0.000244140625
139500000000,0.007232666015625,0.0072479248046875
1504505000000,0.00109100341796875,0.0009822845458984375
1546860000000,0.0,1.9073486328125e-06
291299000000,0.0,0.0006971359252929688
1470718000000,0.0,9.72747802734375e-05
1302900000000,0.0006971359252929688,0.00026988983154296875
2403900000000,7.915496826171875e-05,0.0006723403930664062
1474200000000,0.00295257568359375,0.001010894775390625
2546100000000,0.00037860870361328125,0.001953125
2546100000000,0.00037860870361328125,0.001953125
89700000000,0.00609588623046875,0.010101318359375
2454300000000,0.0012149810791015625,0.0012969970703125
708228000000,0.001049041748046875,6.580352783203125e-05
1886700000000,0.0191650390625,0.01971435546875
1572452000000,0.0115814208984375,0.00377655029296875
189300000000,0.0002727508544921875,0.003849029541015625
85136000000,0.0,8.58306884765625e-06
1580400000000,0.00543975830078125,0.129638671875
1302900000000,0.0006971359252929688,0.00026988983154296875
1546860000000,0.0,1.9073486328125e-06
1944000000000,0.0040130615234375,0.003032684326171875
1762707000000,0.008544921875,0.00135040283203125
1538932000000,0.015716552734375,0.0022125244140625
840898000000,0.0,0.0
276300000000,0.0005321502685546875,0.00273895263671875
668400000000,0.00036144256591796875,0.001209259033203125
2511600000000,0.001678466796875,0.0008258819580078125
2476800000000,0.086181640625,0.0516357421875
6300000000,0.0001583099365234375,0.00012683868408203125
1805100000000,0.0055389404296875,0.00312042236328125
381300000000,0.00635528564453125,0.0019359588623046875
1106400000000,0.0110015869140625,0.006134033203125
2387400000000,0.007568359375,0.0041351318359375
2482342000000,0.000400543212890625,0.000339508056640625
1026000000000,0.00606536865234375,0.001537322998046875
1970700000000,0.0001583099365234375,0.0011615753173828125
2431316000000,0.0,0.0006132125854492188
343800000000,0.0042572021484375,0.001316070556640625
1447200000000,0.00020599365234375,0.0015354156494140625
154200000000,0.05462646484375,0.021514892578125
767430000000,0.0,9.5367431640625e-07
115800000000,0.0017452239990234375,0.000152587890625
596377000000,0.0011386871337890625,0.0006656646728515625
1944000000000,0.0040130615234375,0.003032684326171875
2443430000000,6.961822509765625e-05,8.678436279296875e-05
2546100000000,0.00037860870361328125,0.001953125
2193300000000,0.0001087188720703125,0.0005083084106445312
251981000000,0.00493621826171875,0.0003452301025390625
2565900000000,0.00141143798828125,0.00028324127197265625
289454000000,0.0001068115234375,9.5367431640625e-07
1779300000000,0.0122528076171875,0.0126495361328125
1413300000000,0.03350830078125,0.002346038818359375
683700000000,0.0059661865234375,0.0010356903076171875
2249100000000,0.0002002716064453125,0.0006771087646484375
1914000000000,0.000354766845703125,0.0010089874267578125
2307900000000,0.0001583099365234375,0.00045108795166015625
985800000000,0.0023651123046875,0.0018596649169921875
633575000000,0.0,0.0
2103600000000,0.00015163421630859375,0.0006961822509765625
2595300000000,0.00527191162109375,0.0006799697875976562
2288922000000,0.0,9.5367431640625e-07
81300000000,0.024200439453125,0.002788543701171875
1707600000000,0.004974365234375,0.0135955810546875
629100000000,0.0001087188720703125,0.000591278076171875
2007000000000,0.0139312744140625,0.0013427734375
840898000000,0.0,0.0
2429400000000,0.01641845703125,0.0017452239990234375
1453554000000,0.0005779266357421875,0.0004367828369140625
1833900000000,0.020294189453125,0.00232696533203125
1964100000000,0.019622802734375,0.00452423095703125
86100000000,0.0002040863037109375,0.00024700164794921875
115800000000,0.0017452239990234375,0.000152587890625
2482342000000,0.000400543212890625,0.000339508056640625
2223331000000,0.0,0.00030231475830078125
1638600000000,0.0189208984375,0.00728607177734375
1979700000000,0.00022029876708984375,9.250640869140625e-05
315108000000,0.0,5.14984130859375e-05
963300000000,0.00376129150390625,0.0019092559814453125
1443900000000,0.029754638671875,0.01824951171875
2557599000000,0.00016021728515625,9.34600830078125e-05
2049748000000,0.0008916854858398438,0.0009641647338867188
1538932000000,0.015716552734375,0.0022125244140625
1673400000000,0.05755615234375,0.0631103515625
1805100000000,0.0055389404296875,0.00312042236328125
1334400000000,7.05718994140625e-05,0.0008821487426757812
1060798000000,0.0046539306640625,0.00128173828125
433800000000,0.024139404296875,0.0015354156494140625
985800000000,0.0023651123046875,0.0018596649169921875
1492800000000,0.0015926361083984375,0.0022125244140625
961800000000,0.024017333984375,0.00685882568359375
1447200000000,0.00020599365234375,0.0015354156494140625
840898000000,0.0,0.0
46500000000,0.004486083984375,0.0010242462158203125
1287600000000,0.01959228515625,0.008880615234375
2285700000000,0.00711822509765625,0.002155303955078125
430200000000,0.0015125274658203125,0.0001735687255859375
392400000000,0.0086822509765625,0.0014495849609375
840898000000,0.0,0.0
295905000000,0.0088348388671875,0.00567626953125
1335600000000,0.00562286376953125,0.0066070556640625
840898000000,0.0,0.0
747900000000,0.0169677734375,0.0108795166015625
1175100000000,0.0063629150390625,0.006500244140625
2288922000000,0.0,9.5367431640625e-07
708228000000,0.001049041748046875,6.580352783203125e-05
1812600000000,0.0008907318115234375,0.00109100341796875
1144800000000,0.0040283203125,0.0008335113525390625
2134800000000,0.0080108642578125,0.0017719268798828125
1580400000000,0.00543975830078125,0.129638671875
1095300000000,0.0007009506225585938,0.00481414794921875
25800000000,0.0006113052368164062,0.00528717041015625
840898000000,0.0,0.0
85136000000,0.0,8.58306884765625e-06
670800000000,0.001712799072265625,0.0066070556640625
2496000000000,0.005615234375,0.001102447509765625
840898000000,0.0,0.0
526070000000,0.0,7.62939453125e-06
1837568000000,0.0,9.441375732421875e-05
1493984000000,0.01068115234375,0.0017414093017578125
288900000000,0.01617431640625,0.0083770751953125
1565315000000,0.000270843505859375,7.62939453125e-05
1343400000000,0.026397705078125,0.0016994476318359375
708228000000,0.001049041748046875,6.580352783203125e-05
2270100000000,0.0322265625,0.0009784698486328125
93000000000,0.003765106201171875,0.00522613525390625
1979700000000,0.00022029876708984375,9.250640869140625e-05
2470193000000,0.00012493133544921875,0.0005731582641601562
115800000000,0.0017452239990234375,0.000152587890625
1447200000000,0.00020599365234375,0.0015354156494140625
784800000000,0.0001239776611328125,0.0004711151123046875
708228000000,0.001049041748046875,6.580352783203125e-05
1791000000000,0.04730224609375,0.0150909423828125
1813500000000,0.0005779266357421875,0.0010986328125
943800000000,0.03814697265625,0.019989013671875
1896900000000,0.00032138824462890625,0.003894805908203125
435900000000,7.915496826171875e-05,0.0198974609375
2310900000000,0.0004367828369140625,0.0015430450439453125
1279200000000,0.003108978271484375,0.00450897216796875
2249100000000,0.0002002716064453125,0.0006771087646484375
2288922000000,0.0,9.5367431640625e-07
252600000000,0.026763916015625,0.04718017578125
685791000000,0.00017547607421875,0.001399993896484375
1504505000000,0.00109100341796875,0.0009822845458984375
38100000000,0.0094451904296875,0.0016155242919921875
668700000000,0.000164031982421875,0.0001163482666015625
1456800000000,0.0002651214599609375,0.000186920166015625
168239000000,0.0,9.250640869140625e-05
1343400000000,0.026397705078125,0.0016994476318359375
1643026000000,0.0001239776611328125,9.059906005859375e-05
1333500000000,0.00244903564453125,0.00270843505859375
840898000000,0.0,0.0
1406487000000,0.0,9.5367431640625e-07
1362441000000,0.002437591552734375,0.0017070770263671875
2321100000000,0.0047760009765625,0.002086639404296875
1576800000000,0.0140533447265625,0.0106201171875
1242600000000,0.00348663330078125,0.0014171600341796875
361200000000,0.0019683837890625,0.0006999969482421875
450000000000,0.0045928955078125,0.0008707046508789062
1052511000000,6.4849853515625e-05,0.0006694793701171875
1279200000000,0.003108978271484375,0.00450897216796875
1359170000000,0.0,0.0001010894775390625
1732200000000,0.0225830078125,0.0097503662109375
1460700000000,0.0099334716796875,0.00389862060546875
1078200000000,0.0338134765625,0.0186767578125
1447200000000,0.00020599365234375,0.0015354156494140625
1979700000000,0.00022029876708984375,9.250640869140625e-05
1905000000000,0.0419921875,0.0018291473388671875
1217866000000,0.0006494522094726562,0.0006227493286132812
1342800000000,0.00021839141845703125,0.000896453857421875
685800000000,0.016082763671875,0.00638580322265625
2398500000000,0.0124664306640625,0.00588226318359375
409496000000,0.00012969970703125,0.00011730194091796875
2249100000000,0.0002002716064453125,0.0006771087646484375
1504505000000,0.00109100341796875,0.0009822845458984375
2485200000000,0.009674072265625,0.0008153915405273438
1979700000000,0.00022029876708984375,9.250640869140625e-05
289500000000,0.0002288818359375,0.0018558502197265625
1338000000000,0.00551605224609375,0.003108978271484375
660146000000,0.00037860870361328125,0.00038623809814453125
172500000000,0.02899169921875,0.00521087646484375
1762707000000,0.008544921875,0.00135040283203125
350442000000,0.00046634674072265625,0.000553131103515625
2565900000000,0.00141143798828125,0.00028324127197265625
985800000000,0.0023651123046875,0.0018596649169921875
840898000000,0.0,0.0
535500000000,0.00043392181396484375,0.0009660720825195312
816614000000,0.000152587890625,0.00444793701171875
454200000000,0.012451171875,0.0074310302734375
85136000000,0.0,8.58306884765625e-06
125400000000,0.0059661865234375,0.0047760009765625
1081846000000,0.0,7.43865966796875e-05
2368758000000,0.0008344650268554688,0.0006971359252929688
763500000000,0.04559326171875,0.0225830078125
1546860000000,0.0,1.9073486328125e-06
1051589000000,0.0018672943115234375,0.00031757354736328125
2514300000000,0.00042724609375,0.00016498565673828125
639900000000,0.000400543212890625,0.00115966796875
1519500000000,0.0085601806640625,0.001232147216796875
1125600000000,0.001941680908203125,0.0006456375122070312
708228000000,0.001049041748046875,6.580352783203125e-05
535500000000,0.00043392181396484375,0.0009660720825195312
1470718000000,0.0,9.72747802734375e-05
1502100000000,0.005035400390625,0.0009412765502929688
1447200000000,0.00020599365234375,0.0015354156494140625
1447200000000,0.00020599365234375,0.0015354156494140625
454200000000,0.012451171875,0.0074310302734375
2422500000000,0.000152587890625,0.00012969970703125
1278600000000,0.00125885009765625,0.006103515625
414900000000,0.017669677734375,0.00569915771484375
19800000000,0.00031566619873046875,0.0021209716796875
2249100000000,0.0002002716064453125,0.0006771087646484375
25800000000,0.0006113052368164062,0.00528717041015625
842400000000,0.00017452239990234375,0.0013027191162109375
704100000000,0.001491546630859375,0.00164794921875
1944000000000,0.0040130615234375,0.003032684326171875
1447200000000,0.00020599365234375,0.0015354156494140625
2103600000000,0.00015163421630859375,0.0006961822509765625
2099700000000,7.915496826171875e-05,0.00012683868408203125
708228000000,0.001049041748046875,6.580352783203125e-05
361200000000,0.0019683837890625,0.0006999969482421875
1343400000000,0.026397705078125,0.0016994476318359375
194700000000,0.00031757354736328125,0.001064300537109375
386700000000,0.0213623046875,0.003875732421875
639900000000,0.000400543212890625,0.00115966796875
1757400000000,0.00018405914306640625,0.0001430511474609375
547800000000,0.0042724609375,0.00475311279296875
854100000000,0.0089874267578125,0.00481414794921875
315108000000,0.0,5.14984130859375e-05
668700000000,0.000164031982421875,0.0001163482666015625
2482342000000,0.000400543212890625,0.000339508056640625
528900000000,0.0002765655517578125,0.0002689361572265625
16200000000,0.0003814697265625,0.00583648681640625
2482342000000,0.000400543212890625,0.000339508056640625
2572357000000,7.152557373046875e-05,9.059906005859375e-05
840898000000,0.0,0.0
2510100000000,0.0136566162109375,0.00010776519775390625
1447200000000,0.00020599365234375,0.0015354156494140625
115800000000,0.0017452239990234375,0.000152587890625
1568100000000,0.04541015625,0.03466796875
2288922000000,0.0,9.5367431640625e-07
1335600000000,0.00562286376953125,0.0066070556640625
678000000000,0.0042266845703125,0.00102996826171875
518100000000,0.00229644775390625,0.0012149810791015625
1447200000000,0.00020599365234375,0.0015354156494140625
767430000000,0.0,9.5367431640625e-07
506100000000,0.00490570068359375,0.00335693359375
1843500000000,0.00759124755859375,0.00457763671875
1069200000000,0.01959228515625,0.0107879638671875
840898000000,0.0,0.0
2288922000000,0.0,9.5367431640625e-07
840898000000,0.0,0.0
2583000000000,0.0462646484375,0.00757598876953125
501000000000,0.00165557861328125,0.00093841552734375
685791000000,0.00017547607421875,0.001399993896484375
2354603000000,0.0079803466796875,0.003009796142578125
951900000000,0.000156402587890625,0.0087127685546875
1342800000000,0.00021839141845703125,0.000896453857421875
1963500000000,0.0009145736694335938,0.0040130615234375
1822885000000,0.00018405914306640625,1.049041748046875e-05
2528400000000,0.00016307830810546875,0.0007295608520507812
2544777000000,0.0,9.5367431640625e-07
2285700000000,0.00711822509765625,0.002155303955078125
1047600000000,0.0296630859375,0.011505126953125
1081984000000,0.00016689300537109375,3.337860107421875e-05
1565315000000,0.000270843505859375,7.62939453125e-05
547800000000,0.0042724609375,0.00475311279296875
694200000000,0.008056640625,0.00485992431640625
2295900000000,0.000690460205078125,0.002498626708984375
2288922000000,0.0,9.5367431640625e-07
1917300000000,0.4990234375,0.220458984375
2103600000000,0.00015163421630859375,0.0006961822509765625
1447200000000,0.00020599365234375,0.0015354156494140625
115800000000,0.0017452239990234375,0.000152587890625
2514300000000,0.00042724609375,0.00016498565673828125
383700000000,0.00014495849609375,0.0006971359252929688
663300000000,0.00034046173095703125,0.000667572021484375
2482342000000,0.000400543212890625,0.000339508056640625
506100000000,0.00490570068359375,0.00335693359375
1468800000000,7.05718994140625e-05,0.009033203125
1565315000000,0.000270843505859375,7.62939453125e-05
506100000000,0.00490570068359375,0.00335693359375
1447200000000,0.00020599365234375,0.0015354156494140625
361200000000,0.0019683837890625,0.0006999969482421875
1618500000000,0.00023174285888671875,0.000659942626953125
26400000000,0.0011806488037109375,0.00467681884765625
1176097000000,0.00032901763916015625,0.00017642974853515625
2470193000000,0.00012493133544921875,0.0005731582641601562
547800000000,0.0042724609375,0.00475311279296875
1565315000000,0.000270843505859375,7.62939453125e-05
1405824000000,0.049072265625,0.003246307373046875
1268700000000,0.0048828125,0.0010528564453125
1504505000000,0.00109100341796875,0.0009822845458984375
447000000000,0.0005321502685546875,0.000762939453125
1944000000000,0.0040130615234375,0.003032684326171875
2249100000000,0.0002002716064453125,0.0006771087646484375
2249100000000,0.0002002716064453125,0.0006771087646484375
1979700000000,0.00022029876708984375,9.250640869140625e-05
1447200000000,0.00020599365234375,0.0015354156494140625
840898000000,0.0,0.0
1447200000000,0.00020599365234375,0.0015354156494140625
665100000000,0.029388427734375,0.002593994140625
155700000000,0.00728607177734375,0.0010242462158203125
1987500000000,0.0143280029296875,0.002777099609375
2249100000000,0.0002002716064453125,0.0006771087646484375
1287600000000,0.01959228515625,0.008880615234375
2663100000000,0.00909423828125,0.001415252685546875
1026000000000,0.00606536865234375,0.001537322998046875
2595300000000,0.00527191162109375,0.0006799697875976562
163200000000,0.00588226318359375,0.0046539306640625
1538400000000,0.0081634521484375,0.0038604736328125
1312500000000,0.026824951171875,0.00414276123046875
1576800000000,0.0140533447265625,0.0106201171875
1994100000000,0.0046234130859375,0.0016880035400390625
116100000000,0.0089111328125,0.0006818771362304688
1342800000000,0.00021839141845703125,0.000896453857421875
38100000000,0.0154876708984375,0.019287109375
535500000000,0.00043392181396484375,0.0009660720825195312
1447200000000,0.00020599365234375,0.0015354156494140625
521400000000,0.00774383544921875,0.001983642578125
951900000000,0.000156402587890625,0.0087127685546875
1627457000000,0.00030994415283203125,0.00013065338134765625
2296200000000,7.62939453125e-05,0.0012569427490234375
454200000000,0.000667572021484375,0.00225830078125
2249100000000,0.0002002716064453125,0.0006771087646484375
1677300000000,0.000164031982421875,0.00018024444580078125
195000000000,0.0004062652587890625,0.001190185546875
1287600000000,0.01959228515625,0.008880615234375
840898000000,0.0,0.0
1268700000000,0.0048828125,0.0010528564453125
2076600000000,0.0058746337890625,0.030914306640625
85136000000,0.0,8.58306884765625e-06
178500000000,0.003376007080078125,0.000888824462890625
2354603000000,0.0079803466796875,0.003009796142578125
2354603000000,0.0079803466796875,0.003009796142578125
708228000000,0.001049041748046875,6.580352783203125e-05
409496000000,0.00012969970703125,0.00011730194091796875
81600000000,0.002429962158203125,0.000942230224609375
963300000000,0.00376129150390625,0.0019092559814453125
33600000000,0.0106201171875,0.01312255859375
1493984000000,0.01068115234375,0.0017414093017578125
1746200000000,0.00470733642578125,0.0005168914794921875
295905000000,0.0088348388671875,0.00567626953125
2364533000000,0.00015735626220703125,2.384185791015625e-05
447000000000,0.0005321502685546875,0.000762939453125
1640100000000,0.0080413818359375,0.0015277862548828125
2248500000000,0.0005064010620117188,0.0002689361572265625
1580400000000,0.00543975830078125,0.129638671875
985800000000,0.0023651123046875,0.0018596649169921875
963300000000,0.00376129150390625,0.0019092559814453125
276300000000,0.0005321502685546875,0.00273895263671875
1447200000000,0.00020599365234375,0.0015354156494140625
1342800000000,0.00021839141845703125,0.000896453857421875
278700000000,0.0003528594970703125,0.0009336471557617188
2223000000000,0.02386474609375,0.008941650390625
183300000000,0.074462890625,0.027008056640625
1565315000000,0.000270843505859375,7.62939453125e-05
2655300000000,0.00508880615234375,0.00125885009765625
408900000000,0.00013256072998046875,0.0006160736083984375
115800000000,0.0017452239990234375,0.000152587890625
2288922000000,0.0,9.5367431640625e-07
331800000000,0.0233154296875,0.0076751708984375
473122000000,0.0015506744384765625,0.000644683837890625
1936800000000,0.000301361083984375,0.000720977783203125
1378500000000,0.00022792816162109375,0.001331329345703125
1812600000000,0.0008907318115234375,0.00109100341796875
1774500000000,0.0002956390380859375,0.00022029876708984375
1504505000000,0.00109100341796875,0.0009822845458984375
1979700000000,0.00022029876708984375,9.250640869140625e-05
216900000000,0.04876708984375,0.00357818603515625
1763100000000,0.022430419921875,0.004608154296875
1504505000000,0.00109100341796875,0.0009822845458984375
1200612000000,9.632110595703125e-05,0.0001125335693359375
1886700000000,0.0191650390625,0.01971435546875
115800000000,0.0017452239990234375,0.000152587890625
172500000000,0.02899169921875,0.00521087646484375
2296200000000,7.62939453125e-05,0.0012569427490234375
1447200000000,0.00020599365234375,0.0015354156494140625
840898000000,0.0,0.0
1944000000000,0.0040130615234375,0.003032684326171875
414900000000,0.017669677734375,0.00569915771484375
498900000000,0.011138916015625,0.001384735107421875
2219100000000,0.00019168853759765625,0.001239776611328125
985800000000,0.0023651123046875,0.0018596649169921875
1075440000000,0.00687408447265625,0.001636505126953125
1359170000000,0.0,0.0001010894775390625
1247700000000,0.0121307373046875,0.0053558349609375
842400000000,0.00017452239990234375,0.0013027191162109375
1406487000000,0.0,9.5367431640625e-07
112500000000,0.003536224365234375,0.00421142578125
1094700000000,0.011993408203125,0.008544921875
2423100000000,0.0044708251953125,0.00069427490234375
343800000000,9.918212890625e-05,0.0005521774291992188
441000000000,0.0203857421875,0.002521514892578125
842400000000,0.00017452239990234375,0.0013027191162109375
696300000000,0.0001544952392578125,0.001407623291015625
629100000000,0.0001087188720703125,0.000591278076171875
1330200000000,0.0012569427490234375,0.0010356903076171875
115800000000,0.0017452239990234375,0.000152587890625
2539500000000,0.00016307830810546875,0.00010585784912109375
1819200000000,0.0157470703125,0.013336181640625
570000000000,0.00044536590576171875,0.0006313323974609375
708228000000,0.001049041748046875,6.580352783203125e-05
441000000000,0.0203857421875,0.002521514892578125
1693800000000,0.00024890899658203125,0.0007257461547851562
663600000000,0.00017833709716796875,0.007537841796875
945782000000,0.0,9.5367431640625e-07
2278304000000,5.245208740234375e-05,0.0002231597900390625
2197800000000,0.00405120849609375,0.0011196136474609375
2086800000000,0.0013179779052734375,0.0016040802001953125
1566633000000,0.0016155242919921875,0.00047779083251953125
119165000000,0.00032901763916015625,0.00035381317138671875
629400000000,0.011260986328125,0.00958251953125
330000000000,0.00010204315185546875,0.0004482269287109375
26400000000,0.0011806488037109375,0.00467681884765625
2249100000000,0.0002002716064453125,0.0006771087646484375
2027016000000,0.00469207763671875,0.001163482666015625
2509200000000,0.000698089599609375,0.0016155242919921875
433800000000,0.024139404296875,0.0015354156494140625
1762707000000,0.008544921875,0.00135040283203125
1979700000000,0.00022029876708984375,9.250640869140625e-05
343800000000,0.0042572021484375,0.001316070556640625
2355600000000,0.0002002716064453125,0.00017642974853515625
524700000000,0.00421142578125,0.0010967254638671875
1175407000000,0.0001983642578125,0.0005979537963867188
336900000000,0.01171875,0.0013103485107421875
1979700000000,0.00022029876708984375,9.250640869140625e-05
685791000000,0.00017547607421875,0.001399993896484375
685800000000,0.016082763671875,0.00638580322265625
1220864000000,8.392333984375e-05,9.5367431640625e-07
89700000000,0.00609588623046875,0.010101318359375
1979700000000,0.00022029876708984375,9.250640869140625e-05
1950000000000,0.00678253173828125,0.001079559326171875
1812600000000,0.0008907318115234375,0.00109100341796875
216900000000,0.04876708984375,0.00357818603515625
2403900000000,7.915496826171875e-05,0.0006723403930664062
85136000000,0.0,8.58306884765625e-06
789000000000,0.035888671875,0.03070068359375
839100000000,0.0250244140625,0.00261688232421875
1944000000000,0.0040130615234375,0.003032684326171875
840898000000,0.0,0.0
441000000000,0.0203857421875,0.002521514892578125
441000000000,0.0203857421875,0.002521514892578125
150600000000,0.04656982421875,0.00244140625
2158051000000,0.03985595703125,0.0111846923828125
2383497000000,0.018402099609375,0.0014896392822265625
1475400000000,0.031982421875,0.01922607421875
1846110000000,0.00731658935546875,0.0013256072998046875
1447200000000,0.00020599365234375,0.0015354156494140625
431100000000,0.00463104248046875,0.0010738372802734375
115800000000,0.0017452239990234375,0.000152587890625
72600000000,0.0119781494140625,0.00016498565673828125
2124000000000,0.0008563995361328125,0.0016651153564453125
2635392000000,0.0,0.000335693359375
843000000000,0.00525665283203125,0.0018100738525390625
1302900000000,0.0006971359252929688,0.00026988983154296875
1081846000000,0.0,7.43865966796875e-05
1964100000000,0.019622802734375,0.00452423095703125
560100000000,0.00530242919921875,0.00487518310546875
792000000000,0.00022220611572265625,0.0006055831909179688
1576800000000,0.0140533447265625,0.0106201171875
1944000000000,0.0040130615234375,0.003032684326171875
1894800000000,0.00090789794921875,0.0011386871337890625
